issue_type,issue_detail,columns_involved,CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,GENDER,DOB,CITY,SALARY
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1286,Sneha,Rao,user285@example.com,9876500285,Male,1985-11-23,Bangalore,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1301,Rakesh,Verma,invalid@,,,1974-09-26,Bangalore,1000000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1316,Anjali,Patel,user315@example.com,9876500315,Other,1982-12-05,Pune,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1331,Priya,Kumar,user330@example.com,9876500330,Female,2017-03-21,Kolkata,462618
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1346,Sneha,Sharma,user345@example.com,9876500345,,1980-12-21,Mumbai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1361,Neha,Joshi,,9876500360,Female,2003-03-31,Delhi,761683
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1376,Sneha,Singh,user375@example.com,123,Male,1975-06-05,Mumbai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1391,Vijay,Mehta,user390@example.com,9876500390,Male,1973-02-23,Pune,676737
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1406,Amit,Reddy,user405@example.com,9876500405,Other,1984-02-18,Bangalore,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1421,Neha,Reddy,invalid@,9876500420,,1981-04-27,Ahmedabad,429513
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1436,Arjun,Reddy,user435@example.com,9876500435,Female,1997-02-27,Ahmedabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1451,Rakesh,Verma,user450@example.com,,,2000-09-04,Ahmedabad,565905
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1466,Anjali,Sharma,user465@example.com,9876500465,Female,1999-01-12,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1481,Neha,Verma,,9876500480,Other,1983-01-30,Kolkata,315453
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1496,Arjun,Kumar,user495@example.com,9876500495,,1983-10-23,Bangalore,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1511,Sameer,Patel,user510@example.com,9876500510,,2002-07-27,Chennai,636385
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1526,Vijay,Gupta,user525@example.com,123,Female,1987-03-31,Hyderabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1541,Priya,Verma,invalid@,9876500540,,2000-01-04,Hyderabad,912844
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1556,Neha,Joshi,user555@example.com,9876500555,,1995-11-09,Ahmedabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1571,Kavya,Sharma,user570@example.com,9876500570,,2000-11-17,Bangalore,865804
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1586,Priya,Gupta,user585@example.com,9876500585,,2012-11-26,Hyderabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1601,Rakesh,Reddy,,,,2016-01-11,Bangalore,914314
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1616,Sneha,Singh,user615@example.com,9876500615,Male,1997-05-23,Pune,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1631,Sameer,Verma,user630@example.com,9876500630,Male,1972-10-16,Bangalore,965386
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1646,Rakesh,Joshi,user645@example.com,9876500645,Female,2008-04-05,Pune,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1661,Rakesh,Kumar,invalid@,9876500660,,1970-04-30,Hyderabad,434016
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1676,Sameer,Joshi,user675@example.com,123,Other,1995-07-30,Hyderabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1691,Arjun,Sharma,user690@example.com,9876500690,Female,2004-09-12,Hyderabad,695240
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1706,Kavya,Sharma,user705@example.com,9876500705,,2004-01-22,Delhi,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1721,Anjali,Joshi,,9876500720,Male,1974-12-21,Chennai,901025
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1736,Amit,Verma,user735@example.com,9876500735,,1988-10-06,Mumbai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1751,Rakesh,Reddy,user750@example.com,,,2006-06-23,Pune,556343
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1766,Vijay,Patel,user765@example.com,9876500765,Female,2007-12-23,Bangalore,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1781,Amit,Singh,invalid@,9876500780,Female,1981-11-07,Hyderabad,833708
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1796,Amit,Rao,user795@example.com,9876500795,Male,1996-01-17,Kolkata,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1811,Sameer,Reddy,user810@example.com,9876500810,,1982-10-12,Chennai,1000000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1826,Anjali,Verma,user825@example.com,123,Male,1990-04-26,Hyderabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1841,Amit,Rao,,9876500840,,1976-07-17,Hyderabad,635713
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1856,Arjun,Sharma,user855@example.com,9876500855,,1984-06-27,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1871,Neha,Singh,user870@example.com,9876500870,,2003-05-02,Chennai,683218
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1886,Rakesh,Singh,user885@example.com,9876500885,Male,1975-07-18,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1901,Sameer,Sharma,invalid@,,Other,1993-08-12,Ahmedabad,361830
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1916,Rakesh,Rao,user915@example.com,9876500915,Male,2004-02-20,Pune,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1931,Sneha,Verma,user930@example.com,9876500930,Other,1985-03-20,Ahmedabad,1000000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1946,Amit,Gupta,user945@example.com,9876500945,,2013-11-10,Delhi,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1961,Vijay,Patel,,9876500960,Other,1995-09-09,Mumbai,1000000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1976,Sneha,Singh,user975@example.com,123,,2015-05-10,Hyderabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,1991,Sneha,Kumar,user990@example.com,9876500990,Other,2003-08-13,Hyderabad,642000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2006,Sneha,Singh,user1005@example.com,9876501005,Male,1982-09-09,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2019,Arjun,Sharma,user1018@example.com,9876501018,Other,2007-07-03,Mumbai,4425
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2021,Rakesh,Joshi,invalid@,9876501020,,1992-12-19,Pune,754923
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2036,Anjali,Gupta,user1035@example.com,9876501035,,1988-06-04,Pune,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2051,Arjun,Kumar,user1050@example.com,,,2003-10-30,Kolkata,749730
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2066,Rakesh,Singh,user1065@example.com,9876501065,,1972-01-20,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2081,Sameer,Patel,,9876501080,Male,1993-06-22,Mumbai,752255
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2096,Sameer,Verma,user1095@example.com,9876501095,Female,1977-10-30,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2111,Amit,Verma,user1110@example.com,9876501110,Female,1979-07-05,Chennai,320259
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2126,Sneha,Sharma,user1125@example.com,123,,1993-11-25,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2141,Arjun,Joshi,invalid@,9876501140,Male,2009-08-28,Chennai,928598
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2156,Amit,Sharma,user1155@example.com,9876501155,Female,1988-11-11,Hyderabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2171,Sneha,Singh,user1170@example.com,9876501170,Male,1970-05-02,Kolkata,672419
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2186,Anjali,Gupta,user1185@example.com,9876501185,,2006-07-24,Pune,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2201,Vijay,Singh,,,,1977-07-13,Ahmedabad,762470
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2216,Anjali,Gupta,user1215@example.com,9876501215,Other,2012-06-28,Mumbai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2231,Neha,Gupta,user1230@example.com,9876501230,Other,2014-06-18,Hyderabad,717137
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2246,Neha,Patel,user1245@example.com,9876501245,Other,2016-02-21,Delhi,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2261,Arjun,Mehta,invalid@,9876501260,,2013-05-18,Pune,782712
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2273,Kavya,Patel,user1272@example.com,9876501272,,2018-07-13,Bangalore,128701
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2276,Arjun,Kumar,user1275@example.com,123,Female,1985-03-22,Kolkata,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2291,Sneha,Rao,user1290@example.com,9876501290,Male,2003-01-23,Bangalore,784805
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2306,Amit,Rao,user1305@example.com,9876501305,Female,1989-08-30,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2321,Arjun,Verma,,9876501320,Female,2019-03-11,Ahmedabad,617199
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2336,Vijay,Singh,user1335@example.com,9876501335,Male,1996-07-11,Delhi,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2351,Rakesh,Kumar,user1350@example.com,,,2011-06-15,Kolkata,494935
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2366,Kavya,Gupta,user1365@example.com,9876501365,Female,1980-06-17,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2381,Sneha,Gupta,invalid@,9876501380,,1981-02-25,Chennai,863017
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2396,Anjali,Mehta,user1395@example.com,9876501395,Female,2011-01-29,Mumbai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2411,Anjali,Singh,user1410@example.com,9876501410,,1977-10-14,Kolkata,829763
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2426,Rakesh,Mehta,user1425@example.com,123,Female,1972-12-22,Hyderabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2441,Sneha,Patel,,9876501440,Other,2004-10-16,Mumbai,625194
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2456,Sneha,Verma,user1455@example.com,9876501455,,1995-02-27,Delhi,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2471,Priya,Mehta,user1470@example.com,9876501470,Other,2013-06-06,Chennai,917889
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2486,Kavya,Mehta,user1485@example.com,9876501485,Other,1977-08-01,Pune,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2501,Priya,Joshi,invalid@,,,2002-12-15,Delhi,610131
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2502,Neha,Joshi,user1501@example.com,9876501501,Other,2018-01-22,Pune,5009
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2516,Kavya,Mehta,user1515@example.com,9876501515,,2013-07-07,Pune,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2531,Arjun,Sharma,user1530@example.com,9876501530,,2005-09-10,Bangalore,485938
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2546,Priya,Gupta,user1545@example.com,9876501545,Other,invalid,Pune,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2561,Vijay,Kumar,,9876501560,,1990-11-10,Pune,674719
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2576,Arjun,Gupta,user1575@example.com,123,,1999-11-11,Hyderabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2578,Neha,Kumar,user1577@example.com,9876501577,Male,2007-08-25,Chennai,4416
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2591,Rakesh,Sharma,user1590@example.com,9876501590,Female,1974-04-25,Mumbai,472394
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2600,Priya,Sharma,user1599@example.com,9876501599,,1988-11-06,Bangalore,2681
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2606,Priya,Verma,user1605@example.com,9876501605,Other,2018-08-27,Bangalore,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2621,Priya,Verma,invalid@,9876501620,Male,1990-06-16,Mumbai,786661
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2636,Vijay,Mehta,user1635@example.com,9876501635,Male,2008-03-16,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2651,Priya,Rao,user1650@example.com,,Other,2050-01-01,Ahmedabad,634379
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2666,Amit,Gupta,user1665@example.com,9876501665,,2014-06-29,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2681,Sameer,Mehta,,9876501680,Female,2012-05-13,Mumbai,636794
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2696,Sameer,Reddy,user1695@example.com,9876501695,Female,1977-06-20,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2711,Anjali,Singh,user1710@example.com,9876501710,Female,1983-04-04,Kolkata,709144
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2726,Rakesh,Singh,user1725@example.com,123,,1970-12-15,Mumbai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2741,Kavya,Sharma,invalid@,9876501740,,2015-03-04,Mumbai,678799
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2756,Arjun,Mehta,user1755@example.com,9876501755,Other,1972-06-29,Pune,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2771,Sneha,Singh,user1770@example.com,9876501770,Male,1982-12-31,Hyderabad,809557
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2786,Rakesh,Joshi,user1785@example.com,9876501785,,2005-07-09,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2801,Kavya,Rao,,,Other,1994-03-15,Mumbai,430702
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2816,Priya,Reddy,user1815@example.com,9876501815,,2002-04-17,Pune,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2831,Arjun,Mehta,user1830@example.com,9876501830,,2050-01-01,Mumbai,448130
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2846,Arjun,Mehta,user1845@example.com,9876501845,,invalid,Delhi,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2861,Vijay,Sharma,invalid@,9876501860,,2009-11-25,Bangalore,587990
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2876,Arjun,Verma,user1875@example.com,123,Female,2015-08-19,Bangalore,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2891,Kavya,Joshi,user1890@example.com,9876501890,Other,2019-02-04,Delhi,743406
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2906,Rakesh,Rao,user1905@example.com,9876501905,,2007-11-08,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2921,Neha,Rao,,9876501920,,2015-07-10,Kolkata,615112
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2936,Sneha,Mehta,user1935@example.com,9876501935,Female,1980-01-08,Ahmedabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2951,Vijay,Reddy,user1950@example.com,,Other,2010-12-19,Hyderabad,837990
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2966,Sneha,Patel,user1965@example.com,9876501965,,1987-12-20,Pune,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2981,Sameer,Sharma,invalid@,9876501980,Male,1979-12-03,Delhi,596150
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2985,Rakesh,Kumar,user1984@example.com,9876501984,Other,1972-07-13,Hyderabad,5436
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,2996,Sameer,Singh,user1995@example.com,9876501995,,2001-03-05,Chennai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3011,Priya,Mehta,user2010@example.com,9876502010,Female,1970-07-10,Hyderabad,979343
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3026,Neha,Gupta,user2025@example.com,123,Male,1978-11-22,Hyderabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3041,Kavya,Patel,,9876502040,,2015-02-20,Ahmedabad,739228
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3056,Amit,Singh,user2055@example.com,9876502055,,1979-08-27,Hyderabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3071,Sneha,Verma,user2070@example.com,9876502070,,1972-12-09,Delhi,698408
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3086,Neha,Gupta,user2085@example.com,9876502085,Male,2006-05-04,Kolkata,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3101,Neha,Sharma,invalid@,,,1973-08-14,Pune,652420
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3116,Sneha,Mehta,user2115@example.com,9876502115,,2003-08-12,Bangalore,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3131,Anjali,Mehta,user2130@example.com,9876502130,Other,1991-09-26,Hyderabad,729209
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3133,Kavya,Mehta,user2132@example.com,9876502132,Male,1977-06-02,Bangalore,133194
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3146,Rakesh,Mehta,user2145@example.com,9876502145,Male,1992-01-28,Mumbai,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3161,Rakesh,Verma,,9876502160,,2001-04-08,Ahmedabad,1000000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3176,Sameer,Singh,user2175@example.com,123,,1982-01-22,Ahmedabad,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3191,Kavya,Joshi,user2190@example.com,9876502190,Female,2018-07-26,Hyderabad,335043
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3206,Rakesh,Singh,user2205@example.com,9876502205,Female,1974-05-08,Delhi,1000
outliers,"Outliers detected in numeric column SALARY using IQR method (IQR multiplier=1.5, lower=5751.625, upper=123940.625)",SALARY,3221,Neha,Rao,invalid@,9876502220,,2014-01-07,Chennai,589277
