issue_type,issue_detail,columns_involved,EMP_ID,EMP_NAME,EMAIL,PHONE,SALARY,DEPT_ID,JOIN_DATE
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,897,Employee_897,employee897@example.com,12345,75762,20,2025-02-27
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,898,Employee_898,employee898@example.com,12345,79193,20,2023-02-25
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,899,Employee_899,employee899@example.com,12345,148526,18,2023-05-22
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,900,Employee_900,employee900@example.com,12345,32547,5,2024-09-03
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,901,Employee_901,employee901@example.com,12345,134179,4,2022-03-27
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,902,Employee_902,employee902@example.com,12345,107995,4,2024-07-15
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,903,Employee_903,employee903@example.com,12345,132709,10,2021-05-23
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,904,Employee_904,employee904@example.com,12345,60292,12,2022-11-08
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,905,Employee_905,employee905@example.com,12345,123214,6,2022-02-13
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,906,Employee_906,employee906@example.com,12345,105140,11,2022-10-15
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,907,Employee_907,employee907@example.com,12345,60607,14,2021-11-24
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,908,Employee_908,employee908@example.com,12345,138750,10,2022-10-28
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,909,Employee_909,employee909@example.com,12345,147533,13,2021-08-06
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,910,Employee_910,employee910@example.com,12345,85029,15,2022-01-28
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,911,Employee_911,employee911@example.com,12345,43871,14,2020-03-27
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,912,Employee_912,employee912@example.com,12345,75462,1,2024-05-08
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,913,Employee_913,employee913@example.com,12345,41770,13,2022-09-08
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,914,Employee_914,employee914@example.com,12345,114706,3,2023-02-03
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,915,Employee_915,employee915@example.com,12345,80950,12,2024-01-17
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,916,Employee_916,employee916@example.com,12345,147413,8,2024-02-01
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,917,Employee_917,employee917@example.com,12345,76540,17,2022-11-29
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,918,Employee_918,employee918@example.com,12345,32412,5,2020-11-10
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,919,Employee_919,employee919@example.com,12345,84084,15,2021-09-19
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,920,Employee_920,employee920@example.com,12345,73118,5,2022-12-13
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,921,Employee_921,employee921@example.com,12345,56993,18,2022-12-15
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,922,Employee_922,employee922@example.com,12345,63719,4,2025-01-30
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,923,Employee_923,employee923@example.com,12345,46959,4,2023-03-08
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,924,Employee_924,employee924@example.com,12345,93935,20,2024-09-05
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,925,Employee_925,employee925@example.com,12345,44653,14,2021-08-07
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,926,Employee_926,employee926@example.com,12345,42112,20,2020-03-23
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,927,Employee_927,employee927@example.com,12345,81769,15,2024-06-02
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,928,Employee_928,employee928@example.com,12345,52384,7,2025-01-14
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,929,Employee_929,employee929@example.com,12345,78920,20,2023-03-14
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,930,Employee_930,employee930@example.com,12345,81424,4,2022-01-15
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,931,Employee_931,employee931@example.com,12345,130734,11,2022-06-09
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,932,Employee_932,employee932@example.com,12345,134954,7,2020-04-26
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,933,Employee_933,employee933@example.com,12345,70308,13,2024-09-02
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,934,Employee_934,employee934@example.com,12345,114506,12,2020-04-23
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,935,Employee_935,employee935@example.com,12345,138152,17,2020-12-29
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,936,Employee_936,employee936@example.com,12345,99978,14,2022-01-17
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,937,Employee_937,employee937@example.com,12345,74131,6,2021-03-05
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,938,Employee_938,employee938@example.com,12345,43253,5,2022-09-01
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,939,Employee_939,employee939@example.com,12345,79068,3,2021-12-28
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,940,Employee_940,employee940@example.com,12345,101349,13,2020-11-12
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,941,Employee_941,employee941@example.com,12345,34477,13,2022-11-20
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,942,Employee_942,employee942@example.com,12345,109297,11,2024-06-20
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,943,Employee_943,employee943@example.com,12345,117717,6,2021-02-12
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,944,Employee_944,employee944@example.com,12345,129254,11,2024-02-21
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,945,Employee_945,employee945@example.com,12345,101458,19,2024-03-04
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,946,Employee_946,employee946@example.com,12345,62597,10,2022-01-06
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,947,Employee_947,employee947@example.com,12345,49264,19,2022-04-04
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,948,Employee_948,employee948@example.com,12345,44849,2,2021-01-22
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,949,Employee_949,employee949@example.com,12345,87241,5,2023-04-05
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,950,Employee_950,employee950@example.com,12345,34405,1,2025-05-05
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,951,Employee_951,employee951@example.com,12345,64033,16,2021-08-08
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,952,Employee_952,employee952@example.com,12345,137022,7,2024-07-29
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,953,Employee_953,employee953@example.com,12345,98317,5,2020-12-21
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,954,Employee_954,employee954@example.com,12345,119659,16,2022-04-25
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,955,Employee_955,employee955@example.com,12345,117992,2,2021-07-29
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,956,Employee_956,employee956@example.com,12345,82489,20,2021-10-30
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,957,Employee_957,employee957@example.com,12345,134419,11,2025-01-17
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,958,Employee_958,employee958@example.com,12345,89067,11,2021-12-27
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,959,Employee_959,employee959@example.com,12345,109652,19,2023-10-13
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,960,Employee_960,employee960@example.com,12345,132504,16,2021-11-20
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,961,Employee_961,employee961@example.com,12345,32924,10,2023-07-31
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,962,Employee_962,employee962@example.com,12345,32227,5,2025-06-15
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,963,Employee_963,employee963@example.com,12345,95664,5,2023-10-25
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,964,Employee_964,employee964@example.com,12345,64007,15,2020-06-21
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,965,Employee_965,employee965@example.com,12345,60008,10,2022-04-30
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,966,Employee_966,employee966@example.com,12345,102281,13,2025-06-04
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,967,Employee_967,employee967@example.com,12345,85940,9,2021-06-29
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,968,Employee_968,employee968@example.com,12345,50609,3,2023-03-21
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,969,Employee_969,employee969@example.com,12345,109421,11,2020-03-08
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,970,Employee_970,employee970@example.com,12345,63141,3,2022-03-07
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,971,Employee_971,employee971@example.com,12345,90585,5,2025-01-16
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,972,Employee_972,employee972@example.com,12345,98019,1,2022-09-05
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,973,Employee_973,employee973@example.com,12345,121076,18,2020-10-20
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,974,Employee_974,employee974@example.com,12345,136177,16,2020-06-22
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,975,Employee_975,employee975@example.com,12345,92982,2,2021-06-17
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,976,Employee_976,employee976@example.com,12345,142034,18,2025-05-13
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,977,Employee_977,employee977@example.com,12345,114821,19,2021-09-09
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,978,Employee_978,employee978@example.com,12345,78418,19,2022-02-24
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,979,Employee_979,employee979@example.com,12345,95201,4,2022-06-21
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,980,Employee_980,employee980@example.com,12345,52953,4,2021-07-11
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,981,Employee_981,employee981@example.com,12345,91049,20,2025-01-06
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,982,Employee_982,employee982@example.com,12345,36974,17,2021-12-18
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,983,Employee_983,employee983@example.com,12345,36359,13,2024-04-23
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,984,Employee_984,employee984@example.com,12345,96878,12,2025-05-28
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,985,Employee_985,employee985@example.com,12345,71607,2,2022-10-11
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,986,Employee_986,employee986@example.com,12345,34350,2,2025-03-14
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,987,Employee_987,employee987@example.com,12345,77802,10,2021-09-19
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,988,Employee_988,employee988@example.com,12345,97977,3,2024-01-22
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,989,Employee_989,employee989@example.com,12345,57537,15,2023-06-30
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,990,Employee_990,employee990@example.com,12345,37216,8,2025-02-18
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,991,Employee_991,employee991@example.com,12345,60774,19,2023-01-10
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,992,Employee_992,employee992@example.com,12345,46235,15,2022-08-05
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,993,Employee_993,employee993@example.com,12345,81919,17,2025-03-30
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,994,Employee_994,employee994@example.com,12345,147054,14,2022-06-09
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,995,Employee_995,employee995@example.com,12345,134393,7,2022-10-21
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,996,Employee_996,employee996@example.com,12345,36249,9,2021-07-04
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,997,Employee_997,employee997@example.com,12345,116889,8,2021-07-05
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,998,Employee_998,employee998@example.com,12345,53280,8,2025-03-03
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,999,Employee_999,employee999@example.com,12345,84046,8,2020-03-29
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=8628831066.25, upper=10462283618.25)",PHONE,1000,Employee_1000,employee1000@example.com,12345,90489,17,2020-07-20
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1101,Employee_1101,employee1101@example.com,9494560411,67227,7,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1102,Employee_1102,employee1102@example.com,9554352889,69004,16,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1103,Employee_1103,employee1103@example.com,9882787424,83179,14,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1104,Employee_1104,employee1104@example.com,9904260647,125970,7,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1105,Employee_1105,employee1105@example.com,9946761432,77981,18,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1106,Employee_1106,employee1106@example.com,9798038593,52816,16,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1107,Employee_1107,employee1107@example.com,9946228128,84554,5,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1108,Employee_1108,employee1108@example.com,9644804323,109497,20,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1109,Employee_1109,employee1109@example.com,9820841160,66375,6,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1110,Employee_1110,employee1110@example.com,9271790714,79697,13,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1111,Employee_1111,employee1111@example.com,9636211925,92545,14,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1112,Employee_1112,employee1112@example.com,9658273837,34021,17,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1113,Employee_1113,employee1113@example.com,9206518625,132358,7,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1114,Employee_1114,employee1114@example.com,9790386212,140172,3,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1115,Employee_1115,employee1115@example.com,9700836372,110785,15,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1116,Employee_1116,employee1116@example.com,9711083389,143317,7,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1117,Employee_1117,employee1117@example.com,9596444902,35628,9,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1118,Employee_1118,employee1118@example.com,9439572170,98791,15,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1119,Employee_1119,employee1119@example.com,9332087856,93436,5,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1120,Employee_1120,employee1120@example.com,9164143953,133748,1,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1121,Employee_1121,employee1121@example.com,9261183239,125921,8,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1122,Employee_1122,employee1122@example.com,9835615671,122934,11,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1123,Employee_1123,employee1123@example.com,9598257588,44161,7,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1124,Employee_1124,employee1124@example.com,9861467063,117249,1,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1125,Employee_1125,employee1125@example.com,9123959780,88717,4,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1126,Employee_1126,employee1126@example.com,9251193054,89955,18,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1127,Employee_1127,employee1127@example.com,9944209884,136580,2,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1128,Employee_1128,employee1128@example.com,9296830432,90682,14,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1129,Employee_1129,employee1129@example.com,9465011674,112098,4,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1130,Employee_1130,employee1130@example.com,9867972159,73060,5,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1131,Employee_1131,employee1131@example.com,9593872161,98738,3,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1132,Employee_1132,employee1132@example.com,9531213665,107563,1,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1133,Employee_1133,employee1133@example.com,9289946496,77709,4,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1134,Employee_1134,employee1134@example.com,9858121744,44501,7,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1135,Employee_1135,employee1135@example.com,9149317076,146895,4,2099-12-31
outliers,"Outliers detected in numeric column JOIN_DATE using IQR method (IQR multiplier=1.5, lower=1491177600000000.0, upper=1838160000000000.0)",JOIN_DATE,1136,Employee_1136,employee1136@example.com,9338133878,116851,18,2099-12-31
